PACKAGE,VERSION
https://github.com/chzyer/logex,v1.2.1
https://github.com/chzyer/readline,v1.5.1
https://github.com/chzyer/test,v1.0.0
https://github.com/client9/misspell,v0.3.4
https://github.com/cncf/udpa,v0.0.0-20191209042840-269d4d468f6f
https://github.com/cncf/xds,v0.0.0-20240905190251-b4127c9b8d78
https://github.com/cncf/xds,v0.0.0-20241223141626-cff3c89139a3
https://github.com/cncf/xds,v0.0.0-20250121191232-2f005788dc42
https://github.com/containerd/cgroups,v3.0.3
https://github.com/containerd/cgroups,v3.0.5
https://github.com/containerd/console,v1.0.4
https://github.com/containerd/containerd,v1.8.0
https://github.com/containerd/containerd,v2.0.3
https://github.com/containerd/containerd,v1.7.24
https://github.com/containerd/continuity,v0.4.5
https://github.com/containerd/errdefs,v0.3.0
https://github.com/containerd/errdefs,v0.3.0
https://github.com/containerd/errdefs,v1.0.0
https://github.com/containerd/fifo,v1.1.0
https://github.com/containerd/fuse-overlayfs-snapshotter,v2.1.1
https://github.com/containerd/go-cni,v1.1.12
https://github.com/containerd/go-runc,v1.1.0
https://github.com/containerd/log,v0.1.0
https://github.com/containerd/nydus-snapshotter,v0.15.0
https://github.com/containerd/platforms,v0.2.1
https://github.com/containerd/platforms,v1.0.0-rc.1
https://github.com/containerd/plugin,v1.0.0
https://github.com/containerd/stargz-snapshotter,v0.16.3
https://github.com/containerd/stargz-snapshotter,v0.16.3
https://github.com/containerd/ttrpc,v1.2.7
https://github.com/containerd/typeurl,v2.2.0
https://github.com/containerd/typeurl,v2.2.3
https://github.com/containernetworking/cni,v1.2.3
https://github.com/containernetworking/plugins,v1.5.1
https://github.com/containernetworking/plugins,v1.6.2
https://github.com/coreos/go-iptables,v0.8.0
https://github.com/coreos/go-oidc,v3.13.0
https://github.com/coreos/go-oidc,v2.2.1+incompatible
https://github.com/coreos/go-semver,v0.3.0
https://github.com/coreos/go-semver,v0.3.1
https://github.com/coreos/go-systemd,v22.3.2
https://github.com/coreos/go-systemd,v22.5.0
https://github.com/cpuguy83/go-md2man,v2.0.4
https://github.com/cpuguy83/go-md2man,v2.0.5
https://github.com/cpuguy83/go-md2man,v2.0.6
https://github.com/creack/pty,v1.1.18
https://github.com/cyphar/filepath-securejoin,v0.3.6
https://github.com/danieljoos/wincred,v1.2.1
https://github.com/davecgh/go-spew,v1.1.0
https://github.com/davecgh/go-spew,v1.1.1
https://github.com/davecgh/go-spew,v1.1.2-0.20180830191138-d8f796af33cc
https://github.com/decred/dcrd,v1.0.1
https://github.com/decred/dcrd,v4.3.0
https://github.com/dennwc/varint,v1.0.0
https://github.com/digitalocean/godo,v1.132.0
https://github.com/dimchansky/utfbom,v1.1.1
https://github.com/distribution/distribution,v3.0.0-20221208165359-362910506bc2
https://github.com/distribution/reference,v0.5.0
https://github.com/distribution/reference,v0.6.0
https://github.com/docker/cli,v25.0.1+incompatible
https://github.com/docker/cli,v27.5.0+incompatible
https://github.com/docker/cli,v27.5.1+incompatible
https://github.com/docker/cli,v28.0.1+incompatible
https://github.com/docker/distribution,v2.8.3+incompatible
https://github.com/docker/docker-credential-helpers,v0.7.0
https://github.com/docker/docker-credential-helpers,v0.8.2
https://github.com/docker/docker,v25.0.6+incompatible
https://github.com/docker/docker,v27.4.1+incompatible
https://github.com/docker/docker,v27.5.0+incompatible
https://github.com/docker/docker,v27.5.1+incompatible
https://github.com/docker/go-connections,v0.4.0
https://github.com/docker/go-connections,v0.5.0
https://github.com/docker/go-events,v0.0.0-20190806004212-e31b211e4f1c
https://github.com/docker/go-metrics,v0.0.1
https://github.com/docker/go-units,v0.5.0
https://github.com/docker/libtrust,v0.0.0-20150114040149-fa567046d9b1
https://github.com/dustin/go-humanize,v1.0.1
